id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5396725,Sun Mar 19 2017 10:17:43 GMT-0400 (EDT),2017-03-19,2017-03-19 14:17:43 UTC,Eastern Time (US & Canada),44356,lenoreatwood,2017-03-19 15:34:31 UTC,2018-01-04 23:05:51 UTC,needs_id,CC-BY-NC,http://inaturalist.ca/observations/5396725,https://static.inaturalist.org/photos/6631164/medium.jpg?1489937729,,"","Maybe the little ones are fox and the big ones a fisher or pine martin. Are footprints ok to submit? These are on our frozen pond. 
",1,0,false,3,"400–534 Bass Lake Sideroad E, Oro-Medonte, ON, CA",44.55982,-79.57048,,,,false,,,Mammals,Mammalia,Mammals,Mammalia,40151
5431364,2017-03-10,2017-03-10,,Central Time (US & Canada),140872,ellen5,2017-03-23 03:20:34 UTC,2018-11-14 17:32:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5431364,https://static.inaturalist.org/photos/6681309/medium.jpeg?1490239319,,"",I don't say any footprints or droppings to suggest who might have made this burrow or passage under an above-ground section of sewer pipe,1,0,false,,"Texas, US",33.5757423972,-101.9323399168,36,obscured,,true,,,Animals,Rodentia,Rodents,Mammalia,43698
5452511,2017-03-25 11:31:55 AM EDT,2017-03-25,2017-03-25 15:31:55 UTC,Eastern Time (US & Canada),432762,chime,2017-03-25 15:32:58 UTC,2018-01-03 21:20:43 UTC,needs_id,,https://www.inaturalist.org/observations/5452511,https://static.inaturalist.org/photos/6710961/medium.jpeg?1490455988,,"",Maybe a fox footprint? Nearby a den (hole dug) ,0,0,false,2,"South Amherst Amherst, MA 01002",42.3285978178,-72.5271316444,8,,,false,,,,Canidae,Canines,Mammalia,42043
5519733,2016/02/21 3:06 PM EST,2016-02-21,2016-02-21 20:06:00 UTC,Eastern Time (US & Canada),388630,victoriaarfo,2017-03-31 19:07:36 UTC,2019-07-03 18:02:58 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/5519733,https://static.inaturalist.org/photos/6808259/medium.jpg?1490987178,,"",We have many squirrels in our backyard but this by far is the easiest to ID. The parallel footprints is a giveaway.,0,0,false,,"Sault Ste. Marie, ON, Canada",46.5345554479,-84.3100172282,4,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
5564823,2017/04/03 4:13 PM PDT,2017-04-03,2017-04-03 23:13:00 UTC,Pacific Time (US & Canada),27263,wendy5,2017-04-04 04:19:12 UTC,2018-10-24 20:02:02 UTC,research,,https://www.inaturalist.org/observations/5564823,https://static.inaturalist.org/photos/6870064/medium.jpg?1491279312,,mammal,"I thought these were raccoon footprints on the beach during the low tide, but now I realize they have five pads, and are River Otters!",2,0,false,,"Jefferson County, WA, USA",48.1414113182,-122.7957812184,488,,open,false,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
5637213,2015-11-07,2015-11-07,,Eastern Time (US & Canada),17733,zoe_jewell,2017-04-10 15:05:45 UTC,2018-06-30 15:42:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5637213,https://static.inaturalist.org/photos/6974582/medium.png?1491836780,,"jaguar, footprints","One of a series of jaguar prints taken at La Papalota, Finca Ecologica in western Mexico.  The prints will be used to extract a footprint identification algorithm for monitoring jaguar. ",4,0,false,,Mexico,21.638667126,-104.8292990829,187976,,obscured,true,,,Jaguar,Panthera onca,Jaguar,Mammalia,41970
5650634,2017-04-11 10:57:55,2017-04-11,2017-04-11 14:57:55 UTC,Eastern Time (US & Canada),446692,thejasperpatch,2017-04-11 18:38:06 UTC,2020-10-02 01:13:50 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/5650634,https://static.inaturalist.org/photos/6994334/medium.jpg?1491935893,,stuck in a hole,      Two found stuck in human footprints in the snow.                         ,7,0,false,,"Les Collines-de-l'Outaouais, CA-QC, CA",45.6800582381,-75.6397857786,369,obscured,open,true,,google,salamandre maculée,Ambystoma maculatum,Spotted Salamander,Amphibia,26790
5696307,Fri Apr 14 2017 15:13:45 GMT-0400 (EDT),2017-04-14,2017-04-14 19:13:45 UTC,Eastern Time (US & Canada),451626,adzhen,2017-04-14 19:34:18 UTC,2020-09-30 17:18:31 UTC,casual,,https://www.inaturalist.org/observations/5696307,https://static.inaturalist.org/photos/7055914/medium.jpg?1492198476,,"",Footprints,1,0,true,3,,,,,,open,false,,,Human,Homo sapiens,Human,Mammalia,43584
5741697,Sat Apr 08 2017 11:01:02 GMT-0300 (GMT-3),2017-04-08,2017-04-08 14:01:02 UTC,Brasilia,437496,barbosamo,2017-04-16 00:51:03 UTC,2018-11-13 15:49:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5741697,https://static.inaturalist.org/photos/7123482/medium.jpg?1492304059,,"",Footprint,2,0,false,3,"77650, Miracema do Tocantins, TO, BR",-9.9695366667,-48.53228,,,,false,,,Crab-eating Raccoon,Procyon cancrivorus,Crab-eating Raccoon,Mammalia,41667
5760431,2017-04-16 1:04:51 PM CDT,2017-04-16,2017-04-16 18:04:51 UTC,Central Time (US & Canada),438077,noica1975,2017-04-16 18:05:27 UTC,2019-01-12 17:15:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5760431,https://static.inaturalist.org/photos/7157334/medium.jpeg?1492374692,,"",Footprints,3,0,false,2,"1310 Fort Branch Boulevard Austin, TX 78721",30.27712095,-97.68087988,12,,,false,,,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
5762904,2017-04-16 2:11:25 PM CDT,2017-04-16,2017-04-16 19:11:25 UTC,Central Time (US & Canada),438077,noica1975,2017-04-16 19:12:24 UTC,2018-01-27 02:50:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5762904,https://static.inaturalist.org/photos/7157614/medium.jpeg?1492375009,,"",Footprints,0,0,false,2,"1146 Fort Branch Boulevard Austin, TX 78721",30.27388736,-97.68101167,8,,open,false,,,Little Blue Heron,Egretta caerulea,Little Blue Heron,Aves,4937
5808555,2017/04/16 10:09 AM PDT,2017-04-16,2017-04-16 17:09:00 UTC,Pacific Time (US & Canada),209572,truthseqr,2017-04-18 01:42:08 UTC,2020-09-25 16:54:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5808555,https://static.inaturalist.org/photos/7220718/medium.jpeg?1492478900,,track,"Coyote footprint in the mud. Curiously, there was a deer print just behind it (second picture).",1,0,false,,"Bear Creek Redwoods Open Space Preserve, CA, US",37.183196,-121.995497,37,,,false,,,Coyote,Canis latrans,Coyote,Mammalia,42051
5902018,Sat Apr 22 2017 11:59:16 GMT+1000 (GMT+10),2017-04-22,2017-04-22 01:59:16 UTC,Brisbane,455905,kattard99,2017-04-22 06:22:13 UTC,2017-04-22 06:31:16 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/5902018,https://static.inaturalist.org/photos/7359733/medium.jpg?1492842678,,"",Recent fox footprint approx 6 cm in diameter running along a nearby dam waterline. ,0,0,false,3,"2745, Greendale, NSW, AU",-33.934715353,150.6585575269,5,,,false,,,,Vulpes vulpes,Red Fox,Mammalia,42069
5910557,2017-04-22 2:18:32 PM MDT,2017-04-22,2017-04-22 20:18:32 UTC,Mountain Time (US & Canada),460760,jmerriam,2017-04-22 20:25:05 UTC,2019-04-02 03:28:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5910557,https://static.inaturalist.org/photos/7372053/medium.jpeg?1492892710,,"",In snow footprint,2,0,false,2,"Improvement District No. 9, AB T0L",51.1462935053,-115.406522894,6,,open,false,,,Wood Frog,Lithobates sylvaticus,Wood Frog,Amphibia,66012
5952949,2017-04-25 17:00,2017-04-25,2017-04-25 05:00:00 UTC,Auckland,84804,emily_r,2017-04-25 16:20:19 UTC,2020-09-24 03:13:22 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5952949,https://static.inaturalist.org/photos/7435441/medium.jpeg?1493137223,,"",Footprints. Juvenile gull print 6cm long. Adult prints 7cm long.,2,0,false,,Komene,-39.176684,173.817859,51,,open,false,,,Southern Black-backed Gull,Larus dominicanus dominicanus,Southern Black-backed Gull,Aves,333759
5953162,2017-04-25 16:40,2017-04-25,2017-04-25 04:40:00 UTC,Auckland,84804,emily_r,2017-04-25 16:34:19 UTC,2020-09-24 03:13:01 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5953162,https://static.inaturalist.org/photos/7435675/medium.jpeg?1493138062,,"",Footprints 4cm long with shorter side toes than oystercatcher prints. Compare with http://naturewatch.org.nz/observations/5977956 ,2,0,false,,Komene,-39.183018,173.812049,12,,open,false,,,Black-shouldered Lapwing,Vanellus miles novaehollandiae,Black-shouldered Lapwing,Aves,413584
5953311,2017-04-25 17:30,2017-04-25,2017-04-25 05:30:00 UTC,Auckland,84804,emily_r,2017-04-25 16:44:41 UTC,2020-09-24 03:12:37 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5953311,https://static.inaturalist.org/photos/7435874/medium.jpeg?1493138685,,"",Footprints approx 15cm in length,2,0,false,,Komene,-39.17754,173.818417,21,,open,false,,,White-faced Heron,Egretta novaehollandiae,White-faced Heron,Aves,4936
5953382,2017-04-25 17:00,2017-04-25,2017-04-25 05:00:00 UTC,Auckland,84804,emily_r,2017-04-25 16:49:26 UTC,2020-09-24 03:12:18 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5953382,https://static.inaturalist.org/photos/7435980/medium.jpeg?1493138970,,"",Footprint 2cm long,0,0,false,,New Zealand,-39.0915454827,173.9670348859,15,,obscured,true,,,White-fronted Tern,Sterna striata,White-fronted Tern,Aves,4478
5954586,2017-04-25 17:00,2017-04-25,2017-04-25 05:00:00 UTC,Auckland,84804,emily_r,2017-04-25 18:47:49 UTC,2020-02-05 05:09:30 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5954586,https://static.inaturalist.org/photos/7437914/medium.jpeg?1493146073,,"",Lots of dog footprints on the beach,2,0,false,,Komene,-39.182452,173.81364,35,,,false,,,Domestic Dog,Canis familiaris,Domestic Dog,Mammalia,47144
5954716,2017-04-25 17:30,2017-04-25,2017-04-25 05:30:00 UTC,Auckland,84804,emily_r,2017-04-25 19:04:27 UTC,2020-05-12 01:43:26 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5954716,https://static.inaturalist.org/photos/7438168/medium.jpeg?1493147070,,"",Need help identifying these footprints please. I think they are from the same species.,1,0,false,,Komene,-39.178132,173.817709,28,,,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
5968933,2017-04-25 14:20,2017-04-25,2017-04-25 02:20:00 UTC,Auckland,84804,emily_r,2017-04-26 17:09:10 UTC,2020-05-12 01:43:28 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5968933,https://static.inaturalist.org/photos/7458961/medium.jpeg?1493226555,,"",Might be cat footprints.,1,0,false,,Rahotu Beach,-39.336781,173.767966,6,,,false,,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552
5968969,2017-04-25 14:20,2017-04-25,2017-04-25 02:20:00 UTC,Auckland,84804,emily_r,2017-04-26 17:12:47 UTC,2020-05-12 01:43:29 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5968969,https://static.inaturalist.org/photos/7459042/medium.jpeg?1493226769,,"",footprints in the dunes,2,0,false,,Rahotu Beach,-39.334636,173.767026,51,,,false,,,Hares and Rabbits,Leporidae,Hares and Rabbits,Mammalia,43095
5969064,2017-04-25 12:40,2017-04-25,2017-04-25 00:40:00 UTC,Auckland,84804,emily_r,2017-04-26 17:19:01 UTC,2020-05-12 01:43:30 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969064,https://static.inaturalist.org/photos/7459169/medium.jpeg?1493227147,,"",Need help identifying these footprints please. Could be stoat or hedgehog?,3,0,false,,Rahotu Beach,-39.331006,173.766496,2,,,false,,,Mammals,Mammalia,Mammals,Mammalia,40151
5969209,2017-04-25 14:15,2017-04-25,2017-04-25 02:15:00 UTC,Auckland,84804,emily_r,2017-04-26 17:27:33 UTC,2020-09-24 03:11:08 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969209,https://static.inaturalist.org/photos/7459309/medium.jpeg?1493227657,,"",Banded dotterel footprints 2cm in length.,2,0,false,,New Zealand,-39.2696045699,173.7953304261,12,,obscured,true,,,Banded Dotterel,Charadrius bicinctus bicinctus,New Zealand Double-banded Plover,Aves,413441
5969260,2017-04-25 14:15,2017-04-25,2017-04-25 02:15:00 UTC,Auckland,84804,emily_r,2017-04-26 17:30:44 UTC,2017-04-26 17:49:15 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969260,https://static.inaturalist.org/photos/7459364/medium.jpeg?1493227849,,"",At least 8. See footprints http://naturewatch.org.nz/observations/5969209,1,0,false,,New Zealand,-39.2934864094,173.6346641356,27,,obscured,true,,,Banded Dotterel,Charadrius bicinctus bicinctus,New Zealand Double-banded Plover,Aves,413441
5969324,2017-04-25 13:50,2017-04-25,2017-04-25 01:50:00 UTC,Auckland,84804,emily_r,2017-04-26 17:38:28 UTC,2020-09-24 03:10:41 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969324,https://static.inaturalist.org/photos/7459493/medium.jpeg?1493228312,,"",Footprints between 6-7cm long. Webbing visible in softer sand but not in harder sand.,2,0,false,,Rahotu Beach,-39.341327,173.769061,25,,open,false,,,Southern Black-backed Gull,Larus dominicanus dominicanus,Southern Black-backed Gull,Aves,333759
5969381,2017-04-25 13:15,2017-04-25,2017-04-25 01:15:00 UTC,Auckland,84804,emily_r,2017-04-26 17:44:42 UTC,2020-09-24 03:10:16 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969381,https://static.inaturalist.org/photos/7459588/medium.jpeg?1493228685,,"",Footprint approx 13cm long,2,0,false,,Rahotu Beach,-39.336913,173.767752,11,,open,false,,,Australasian Great Cormorant,Phalacrocorax carbo novaehollandiae,Australasian Great Cormorant,Aves,413506
5969490,2017-04-25 14:45,2017-04-25,2017-04-25 02:45:00 UTC,Auckland,84804,emily_r,2017-04-26 17:56:16 UTC,2020-09-24 03:09:52 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969490,https://static.inaturalist.org/photos/7459753/medium.jpeg?1493229379,,"",Northern New Zealand dotterel footprints approx 3cm in length. ,2,0,false,,Rahotu Beach,-39.330803,173.764151,28,,open,false,,,Northern New Zealand Dotterel,Charadrius obscurus aquilonius,Northern New Zealand Dotterel,Aves,465614
5969630,2017-04-25 15:00,2017-04-25,2017-04-25 03:00:00 UTC,Auckland,84804,emily_r,2017-04-26 18:08:25 UTC,2017-05-29 23:15:44 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5969630,https://static.inaturalist.org/photos/7459949/medium.jpeg?1493230110,,"",Four NZ dotterel feeding on a sandy patch on the reef at low tide. Showing aggressive behaviour towards each other at times. See footprints http://naturewatch.org.nz/observations/5969490 ,2,0,false,,Rahotu Beach,-39.330262,173.763657,26,,,false,,,Northern New Zealand Dotterel,Charadrius obscurus aquilonius,Northern New Zealand Dotterel,Aves,465614
5977956,2017-04-25 15:00,2017-04-25,2017-04-25 03:00:00 UTC,Auckland,84804,emily_r,2017-04-27 06:14:15 UTC,2020-09-24 03:09:16 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5977956,https://static.inaturalist.org/photos/7472334/medium.jpeg?1493273658,,"","Footprints approx 5cm in length. Compare with spur-winged plover footprints http://naturewatch.org.nz/observations/5953162 
Variable oystercatcher has slightly larger prints with all three toes more even in length.",2,0,false,,Rahotu Beach,-39.330213,173.763722,26,,open,false,,,Variable Oystercatcher,Haematopus unicolor,Variable Oystercatcher,Aves,4848
5978011,2017-04-25 13:40,2017-04-25,2017-04-25 01:40:00 UTC,Auckland,84804,emily_r,2017-04-27 06:30:27 UTC,2020-09-24 03:01:56 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978011,https://static.inaturalist.org/photos/7472407/medium.jpeg?1493274631,,"",Footprints approx 2cm in length,1,0,false,,New Zealand,-39.2405226377,173.7753791981,26,,obscured,true,,,White-fronted Tern,Sterna striata,White-fronted Tern,Aves,4478
5978041,2017-04-25 13:40,2017-04-25,2017-04-25 01:40:00 UTC,Auckland,84804,emily_r,2017-04-27 06:39:31 UTC,2017-05-06 06:33:32 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978041,https://static.inaturalist.org/photos/7472451/medium.jpeg?1493275173,,"",At least 50 white fronted terns at the stream mouth. Footprints available: http://naturewatch.org.nz/observations/5978011,2,0,false,,New Zealand,-39.3599212032,173.6656769654,29,,obscured,true,,,White-fronted Tern,Sterna striata,White-fronted Tern,Aves,4478
5978094,2017-04-25 11:45,2017-04-25,2017-04-24 23:45:00 UTC,Auckland,84804,emily_r,2017-04-27 06:51:49 UTC,2020-05-12 01:43:33 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978094,https://static.inaturalist.org/photos/7472518/medium.jpeg?1493275912,,"",Footprints,0,0,false,,Sandy Bay,-39.400676,173.790479,51,,,false,,,Common Brushtail Possum,Trichosurus vulpecula,Common Brushtail Possum,Mammalia,42808
5978148,2017-04-25 10:40,2017-04-25,2017-04-24 22:40:00 UTC,Auckland,84804,emily_r,2017-04-27 07:02:11 UTC,2020-05-24 03:15:11 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978148,https://static.inaturalist.org/photos/7472565/medium.jpeg?1493276535,,"",Please help ID these footprints. Might be a stoat or a hedgehog. Thanks!,0,0,false,,Sandy Bay,-39.401738,173.792668,51,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
5978182,2017-04-25 10:40,2017-04-25,2017-04-24 22:40:00 UTC,Auckland,84804,emily_r,2017-04-27 07:13:15 UTC,2020-05-12 01:43:34 UTC,needs_id,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978182,https://static.inaturalist.org/photos/7472618/medium.jpeg?1493277198,,"",footprints in the dunes,2,0,false,,Sandy Bay,-39.400577,173.790351,51,,,false,,,Hares and Rabbits,Leporidae,Hares and Rabbits,Mammalia,43095
5978217,2017-04-25 12:00,2017-04-25,2017-04-25 00:00:00 UTC,Auckland,84804,emily_r,2017-04-27 07:21:48 UTC,2020-09-24 02:59:25 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978217,https://static.inaturalist.org/photos/7472673/medium.jpeg?1493277715,,"",Footprints approx 2cm in length,1,0,false,,New Zealand,-39.4771750673,173.7872916103,51,,obscured,true,,,Banded Dotterel,Charadrius bicinctus bicinctus,New Zealand Double-banded Plover,Aves,413441
5978279,2017-04-25 11:10,2017-04-25,2017-04-24 23:10:00 UTC,Auckland,84804,emily_r,2017-04-27 07:32:11 UTC,2020-09-24 02:59:09 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978279,https://static.inaturalist.org/photos/7472780/medium.jpeg?1493278334,,"",Footprints approx 7cm in length,2,0,false,,Sandy Bay,-39.403786,173.790372,39,,open,false,,,Southern Black-backed Gull,Larus dominicanus dominicanus,Southern Black-backed Gull,Aves,333759
5978312,2017-04-25 11:10,2017-04-25,2017-04-24 23:10:00 UTC,Auckland,84804,emily_r,2017-04-27 07:39:42 UTC,2017-05-06 06:32:56 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978312,https://static.inaturalist.org/photos/7472859/medium.jpeg?1493278787,,"",At least 100 bb gulls. Footprints available: http://naturewatch.org.nz/observations/5978279,2,0,false,,Sandy Bay,-39.403866,173.790758,51,,open,false,,,Southern Black-backed Gull,Larus dominicanus dominicanus,Southern Black-backed Gull,Aves,333759
5978442,2017-04-25 11:10,2017-04-25,2017-04-24 23:10:00 UTC,Auckland,84804,emily_r,2017-04-27 07:57:18 UTC,2020-09-24 02:58:39 UTC,research,CC-BY-NC-SA,http://naturewatch.org.nz/observations/5978442,https://static.inaturalist.org/photos/7473001/medium.jpeg?1493279843,,"",Footprints approx 3cm in length,2,0,false,,Sandy Bay,-39.402149,173.7896,35,,open,false,,,Northern New Zealand Dotterel,Charadrius obscurus aquilonius,Northern New Zealand Dotterel,Aves,465614
